Acaryochloris_marina_MBIC11017_uid58167/NC_009925.gbk-            Bacteria; Cyanobacteria; Oscillatoriophycideae; Chroococcales;
Shewanella_loihica_PV_4_uid58349/NC_009092.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_MR_4_uid58345/NC_008321.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_MR_7_uid58343/NC_008320.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_MR_7_uid58343/NC_008322.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_oneidensis_MR_1_uid57949/NC_004347.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_oneidensis_MR_1_uid57949/NC_004349.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_pealeana_ATCC_700345_uid58705/NC_009901.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_piezotolerans_WP3_uid58745/NC_011566.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_putrefaciens_200_uid161927/NC_017566.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_putrefaciens_CN_32_uid58267/NC_009438.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_sediminis_HAW_EB3_uid58835/NC_009831.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_violacea_DSS12_uid47085/NC_014012.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_W3_18_1_uid58341/NC_008750.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shewanella_woodyi_ATCC_51908_uid58721/NC_010506.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales;
Shigella_boydii_CDC_3083_94_uid58415/NC_010656.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_boydii_CDC_3083_94_uid58415/NC_010657.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_boydii_CDC_3083_94_uid58415/NC_010658.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_boydii_CDC_3083_94_uid58415/NC_010659.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_boydii_CDC_3083_94_uid58415/NC_010660.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_boydii_CDC_3083_94_uid58415/NC_010672.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_boydii_Sb227_uid58215/NC_007608.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_boydii_Sb227_uid58215/NC_007613.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_dysenteriae_Sd197_uid58213/NC_007606.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_dysenteriae_Sd197_uid58213/NC_007607.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_dysenteriae_Sd197_uid58213/NC_009344.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_2002017_uid159233/NC_017319.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_2002017_uid159233/NC_017320.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_2002017_uid159233/NC_017321.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_2002017_uid159233/NC_017328.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_2002017_uid159233/NC_017329.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_2002017_uid159233/NC_017330.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_2a_2457T_uid57991/NC_004741.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_2a_301_uid62907/NC_004337.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_2a_301_uid62907/NC_004851.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_flexneri_5_8401_uid58583/NC_008258.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_53G_uid84383/NC_016822.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_53G_uid84383/NC_016823.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_53G_uid84383/NC_016824.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_53G_uid84383/NC_016833.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_53G_uid84383/NC_016834.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_Ss046_uid58217/NC_007384.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_Ss046_uid58217/NC_007385.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_Ss046_uid58217/NC_009345.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_Ss046_uid58217/NC_009346.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Shigella_sonnei_Ss046_uid58217/NC_009347.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Sideroxydans_lithotrophicus_ES_1_uid46801/NC_013959.gbk-            Bacteria; Proteobacteria; Betaproteobacteria; Gallionellales;
Simiduia_agarivorans_SA1_uid177713/NC_018868.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Simiduia.
Simkania_negevensis_Z_uid68451/NC_015710.gbk-            Bacteria; Chlamydiae; Chlamydiales; Simkaniaceae; Simkania.
Simkania_negevensis_Z_uid68451/NC_015713.gbk-            Bacteria; Chlamydiae; Chlamydiales; Simkaniaceae; Simkania.
Singulisphaera_acidiphila_DSM_18658_uid81777/NC_019892.gbk-            Bacteria; Planctomycetes; Planctomycetia; Planctomycetales;
Singulisphaera_acidiphila_DSM_18658_uid81777/NC_019893.gbk-            Bacteria; Planctomycetes; Planctomycetia; Planctomycetales;
Singulisphaera_acidiphila_DSM_18658_uid81777/NC_019894.gbk-            Bacteria; Planctomycetes; Planctomycetia; Planctomycetales;
Singulisphaera_acidiphila_DSM_18658_uid81777/NC_019895.gbk-            Bacteria; Planctomycetes; Planctomycetia; Planctomycetales;
Sinorhizobium_fredii_HH103_uid86865/NC_016812.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NC_016813.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NC_016814.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NC_016815.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NC_016836.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NC_018293.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NC_018294.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NC_018299.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NC_018303.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NC_018304.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NT_187146.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NT_187147.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NT_187148.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NT_187149.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_HH103_uid86865/NT_187150.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018000.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018179.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018180.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018181.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018182.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018183.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018184.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018185.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018186.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018187.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018188.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018189.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018190.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018191.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018192.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018193.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018194.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018195.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018196.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_fredii_USDA_257_uid168059/NC_018197.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_medicae_WSM419_uid58549/NC_009620.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_medicae_WSM419_uid58549/NC_009621.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_medicae_WSM419_uid58549/NC_009622.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_medicae_WSM419_uid58549/NC_009636.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_1021_uid57603/NC_003037.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_1021_uid57603/NC_003047.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_1021_uid57603/NC_003078.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_2011_uid193772/NC_020527.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_2011_uid193772/NC_020528.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_2011_uid193772/NC_020560.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_AK83_uid52607/NC_015590.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_AK83_uid52607/NC_015591.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_AK83_uid52607/NC_015592.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_AK83_uid52607/NC_015596.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_AK83_uid52607/NC_015597.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_BL225C_uid52605/NC_017322.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_BL225C_uid52605/NC_017323.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_BL225C_uid52605/NC_017324.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_GR4_uid184823/NC_019845.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_GR4_uid184823/NC_019846.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_GR4_uid184823/NC_019847.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_GR4_uid184823/NC_019848.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_GR4_uid184823/NC_019849.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_Rm41_uid176372/NC_018682.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_Rm41_uid176372/NC_018683.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_Rm41_uid176372/NC_018700.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_Rm41_uid176372/NC_018701.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_SM11_uid159685/NC_017325.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_SM11_uid159685/NC_017326.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Sinorhizobium_meliloti_SM11_uid159685/NC_017327.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales;
Slackia_heliotrinireducens_DSM_20476_uid59051/NC_013165.gbk-            Bacteria; Actinobacteria; Coriobacteridae; Coriobacteriales;
Sodalis_glossinidius__morsitans__uid58553/NC_007712.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Sodalis_glossinidius__morsitans__uid58553/NC_007713.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Sodalis_glossinidius__morsitans__uid58553/NC_007714.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Sodalis_glossinidius__morsitans__uid58553/NC_007715.gbk-            Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;
Solibacillus_silvestris_StLB046_uid168516/NC_018065.gbk-            Bacteria; Firmicutes; Bacilli; Bacillales; Planococcaceae;
Solibacillus_silvestris_StLB046_uid168516/NC_018069.gbk-            Bacteria; Firmicutes; Bacilli; Bacillales; Planococcaceae;
Solitalea_canadensis_DSM_3403_uid81783/NC_017770.gbk-            Bacteria; Bacteroidetes; Sphingobacteriia; Sphingobacteriales;
Sorangium_cellulosum__So_ce_56__uid61629/NC_010162.gbk-            Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales;
Sphaerobacter_thermophilus_DSM_20745_uid41997/NC_013523.gbk-            Bacteria; Chloroflexi; Sphaerobacteridae; Sphaerobacterales;
Sphaerobacter_thermophilus_DSM_20745_uid41997/NC_013524.gbk-            Bacteria; Chloroflexi; Sphaerobacteridae; Sphaerobacterales;
Sphaerochaeta_pleomorpha_Grapes_uid82365/NC_016633.gbk-            Bacteria; Spirochaetes; Spirochaetales; Spirochaetaceae;
Sphingobacterium_21_uid64755/NC_015277.gbk-            Bacteria; Bacteroidetes; Sphingobacteriia; Sphingobacteriales;
Sphingobium_chlorophenolicum_L_1_uid52597/NC_015593.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingobium_chlorophenolicum_L_1_uid52597/NC_015594.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingobium_chlorophenolicum_L_1_uid52597/NC_015595.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingobium_japonicum_UT26S_uid47077/NC_014005.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingobium_japonicum_UT26S_uid47077/NC_014006.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingobium_japonicum_UT26S_uid47077/NC_014007.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingobium_japonicum_UT26S_uid47077/NC_014009.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingobium_japonicum_UT26S_uid47077/NC_014013.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingobium_SYK_6_uid73353/NC_015974.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingobium_SYK_6_uid73353/NC_015976.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingomonas_MM_1_uid193771/NC_020542.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingomonas_MM_1_uid193771/NC_020543.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingomonas_MM_1_uid193771/NC_020544.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingomonas_MM_1_uid193771/NC_020561.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingomonas_MM_1_uid193771/NC_020562.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingomonas_MM_1_uid193771/NC_020563.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
Sphingomonas_wittichii_RW1_uid58691/NC_009507.gbk-            Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales;
